CustomerID,OrderDate,PreferedOrderCat,Quantity,UnitPrice,Revenue,Churn,CashbackAmount,CurrentStockLevel,StockoutRisk,SafetyStock,ReorderPoint,LeadTimeDays
52084,2024-02-13 00:00:00,Grocery,7,171.59,1201.13,1,32.31,1237,0,418,334,1
54328,2024-02-13 00:00:00,Grocery,10,636.71,6367.1,1,2.09,1129,0,836,669,2
53798,2024-02-13 00:00:00,Laptop & Accessory,1,27393.34,27393.34,1,1710.41,1294,0,836,669,7
50698,2024-02-13 00:00:00,Laptop & Accessory,1,28838.24,28838.24,0,2105.45,1214,0,1194,955,10
53132,2024-02-13 00:00:00,Laptop & Accessory,1,33544.75,33544.75,1,3531.2,1178,0,1314,1051,11
52959,2024-02-13 00:00:00,Grocery,9,1773.85,15964.65,1,44.93,1286,0,836,669,2
53374,2024-02-13 00:00:00,Laptop & Accessory,1,40103.38,40103.38,0,3370.22,1438,0,955,764,8
52068,2024-02-13 00:00:00,Fashion,2,4002.71,8005.42,0,171.31,993,1,1357,1086,8
53136,2024-02-13 00:00:00,Laptop & Accessory,1,62370.62,62370.62,0,924.94,1549,0,1553,1242,13
53331,2024-02-13 00:00:00,Fashion,3,2251.16,6753.48,0,317.74,977,1,1527,1221,9
50909,2024-02-13 00:00:00,Laptop & Accessory,1,76601.87,76601.87,1,717.53,1821,0,1553,1242,13
54160,2024-02-13 00:00:00,Laptop & Accessory,1,41203.84,41203.84,1,1809.02,1537,0,1672,1338,14
51497,2024-02-13 00:00:00,Grocery,5,1593.6,7968,0,7.08,1217,0,836,669,2
54199,2024-02-13 00:00:00,Mobile Phone,1,36052.14,36052.14,0,1973.86,807,0,603,482,6
50322,2024-02-13 00:00:00,Fashion,4,1892.4,7569.6,0,131.99,924,0,509,407,3
53854,2024-02-13 00:00:00,Mobile Phone,1,27332.89,27332.89,0,413.89,1014,0,1105,884,11
51913,2024-02-13 00:00:00,Laptop & Accessory,1,26708.3,26708.3,0,3917.38,1894,0,2030,1624,17
51082,2024-02-13 00:00:00,Laptop & Accessory,1,29565.19,29565.19,1,3746.63,1477,0,1194,955,10
50137,2024-02-13 00:00:00,Others,3,3724.98,11174.94,0,59.28,444,0,395,316,5
51274,2024-02-13 00:00:00,Mobile Phone,1,47326.39,47326.39,1,423.53,732,1,1105,884,11
50261,2024-02-13 00:00:00,Laptop & Accessory,1,33761.1,33761.1,0,1133.4,1454,0,1433,1147,12
54146,2024-02-13 00:00:00,Laptop & Accessory,1,72801.2,72801.2,0,3317.04,1165,0,955,764,8
53828,2024-02-13 00:00:00,Others,2,865.49,1730.98,0,53.82,392,0,395,316,5
52455,2024-02-13 00:00:00,Laptop & Accessory,1,42855.7,42855.7,1,3974.53,1962,0,2269,1815,19
53891,2024-02-13 00:00:00,Others,1,1326.92,1326.92,0,60.2,465,0,395,316,5
53184,2024-02-13 00:00:00,Laptop & Accessory,1,83056.81,83056.81,0,1890.62,1821,0,1553,1242,13
53428,2024-02-13 00:00:00,Laptop & Accessory,1,62478.85,62478.85,0,640.63,1666,0,836,669,7
53784,2024-02-13 00:00:00,Fashion,1,3161.42,3161.42,0,86.66,746,1,1527,1221,9
51308,2024-02-13 00:00:00,Others,2,1887.82,3775.64,0,87.89,353,0,395,316,5
54382,2024-02-13 00:00:00,Laptop & Accessory,1,79295.1,79295.1,0,1457.41,1719,0,1433,1147,12
50826,2024-02-13 00:00:00,Mobile Phone,1,29858.62,29858.62,0,384.86,752,0,703,562,7
51200,2024-02-13 00:00:00,Mobile Phone,1,11041.04,11041.04,0,889.28,1056,0,1306,1044,13
50647,2024-02-13 00:00:00,Laptop & Accessory,1,39311.56,39311.56,0,2675.57,1978,0,1791,1433,15
53030,2024-02-13 00:00:00,Fashion,4,4541.86,18167.44,0,231.83,1089,0,848,679,5
53983,2024-02-13 00:00:00,Mobile Phone,1,29705.27,29705.27,0,1486.37,653,1,1306,1044,13
51945,2024-02-13 00:00:00,Mobile Phone,1,53017.31,53017.31,0,683.45,828,0,803,643,8
53075,2024-02-13 00:00:00,Others,3,3338.4,10015.2,0,63.87,425,1,553,443,7
54181,2024-02-13 00:00:00,Laptop & Accessory,1,68979.42,68979.42,1,2574.36,2022,0,955,764,8
55251,2024-02-13 00:00:00,Laptop & Accessory,1,48310.85,48310.85,0,3247.02,1274,1,2150,1720,18
52836,2024-02-13 00:00:00,Laptop & Accessory,1,66259.05,66259.05,0,2354.96,1800,0,1553,1242,13
55201,2024-02-13 00:00:00,Laptop & Accessory,1,61064.59,61064.59,0,3645.78,1894,0,1553,1242,13
50383,2024-02-14 00:00:00,Others,3,248.37,745.11,0,17.44,432,1,633,506,8
51295,2024-02-14 00:00:00,Laptop & Accessory,1,67606.53,67606.53,0,1480.73,1279,1,2389,1911,20
53155,2024-02-14 00:00:00,Grocery,14,1151.48,16120.72,0,35.27,1007,0,418,334,1
55506,2024-02-14 00:00:00,Mobile,2,14581.23,29162.46,0,1736,297,1,421,337,12
51177,2024-02-14 00:00:00,Mobile,1,10444.78,10444.78,0,460.53,354,0,175,140,5
51376,2024-02-14 00:00:00,Laptop & Accessory,1,77133.23,77133.23,0,4143.1,1438,1,2269,1815,19
52243,2024-02-14 00:00:00,Mobile Phone,1,14412.11,14412.11,0,1436.63,796,0,502,402,5
52883,2024-02-14 00:00:00,Grocery,12,1578.91,18946.92,0,15.27,1279,0,1254,1003,3
55545,2024-02-14 00:00:00,Grocery,8,1102.18,8817.44,1,27.15,1120,0,836,669,2
52865,2024-02-14 00:00:00,Laptop & Accessory,1,82128.81,82128.81,0,3505.89,1810,0,955,764,8
55548,2024-02-14 00:00:00,Grocery,3,1137.29,3411.87,0,36,1165,0,836,669,2
53189,2024-02-14 00:00:00,Mobile,1,32238.52,32238.52,1,1159.14,363,0,386,309,11
54303,2024-02-14 00:00:00,Mobile Phone,1,21106.21,21106.21,0,1102.37,751,1,1105,884,11
54209,2024-02-14 00:00:00,Grocery,9,420.97,3788.73,0,42.5,925,0,836,669,2
51912,2024-02-14 00:00:00,Laptop & Accessory,1,52714.81,52714.81,1,1698.08,1882,0,2269,1815,19
53572,2024-02-14 00:00:00,Others,2,3929.24,7858.48,0,12.22,442,0,237,190,3
51415,2024-02-14 00:00:00,Mobile Phone,1,16395.21,16395.21,0,992.7,920,0,904,723,9
55083,2024-02-14 00:00:00,Mobile Phone,1,46875.2,46875.2,0,1438.82,1075,0,603,482,6
54884,2024-02-14 00:00:00,Others,3,3392.32,10176.96,0,32.96,527,0,395,316,5
52819,2024-02-14 00:00:00,Fashion,4,4998.53,19994.12,0,271.79,903,0,679,543,4
52414,2024-02-14 00:00:00,Laptop & Accessory,1,67395.04,67395.04,1,2532.7,1862,0,955,764,8
52380,2024-02-14 00:00:00,Mobile Phone,1,44984.67,44984.67,0,936.17,1104,0,904,723,9
50975,2024-02-14 00:00:00,Fashion,3,4194.41,12583.23,0,89.08,758,0,509,407,3
54630,2024-02-14 00:00:00,Laptop & Accessory,1,71574.05,71574.05,0,2977.21,1167,1,2030,1624,17
52099,2024-02-14 00:00:00,Fashion,4,703.48,2813.92,0,40.08,1049,0,1018,814,6
50253,2024-02-14 00:00:00,Grocery,5,1186.34,5931.7,1,46.98,1070,0,1254,1003,3
54887,2024-02-14 00:00:00,Laptop & Accessory,1,35472.87,35472.87,0,3408.89,1366,0,836,669,7
50800,2024-02-14 00:00:00,Laptop & Accessory,1,51791.51,51791.51,0,3093.4,1308,1,1672,1338,14
50284,2024-02-14 00:00:00,Others,1,1596.77,1596.77,0,95.35,374,0,395,316,5
54391,2024-02-14 00:00:00,Laptop & Accessory,1,76355.78,76355.78,1,560.35,1365,1,1791,1433,15
52318,2024-02-14 00:00:00,Others,1,1209.56,1209.56,0,7.32,394,1,553,443,7
54347,2024-02-14 00:00:00,Laptop & Accessory,1,37166.06,37166.06,0,1672.04,1571,1,2389,1911,20
50016,2024-02-14 00:00:00,Mobile,2,9399.52,18799.04,1,2404.13,250,1,456,365,13
52656,2024-02-14 00:00:00,Others,3,3786.59,11359.77,0,36.45,387,0,395,316,5
52769,2024-02-14 00:00:00,Laptop & Accessory,1,29269.39,29269.39,0,2100.71,1296,0,1194,955,10
53122,2024-02-14 00:00:00,Laptop & Accessory,1,83579.65,83579.65,0,2725.26,1300,1,2269,1815,19
54424,2024-02-14 00:00:00,Laptop & Accessory,1,41579.47,41579.47,0,3394.95,2043,0,1194,955,10
50103,2024-02-14 00:00:00,Mobile Phone,1,44289.17,44289.17,0,1218.89,677,1,1105,884,11
51543,2024-02-14 00:00:00,Mobile Phone,1,52018.23,52018.23,0,432.59,667,1,1205,964,12
53835,2024-02-14 00:00:00,Mobile Phone,1,41871.16,41871.16,0,2369.88,766,1,1205,964,12
55206,2024-02-14 00:00:00,Mobile Phone,1,16198.52,16198.52,0,1376.28,935,0,603,482,6
50892,2024-02-14 00:00:00,Laptop & Accessory,1,45475.16,45475.16,1,1271.77,2024,0,2150,1720,18
51333,2024-02-14 00:00:00,Grocery,3,1931.09,5793.27,0,10.89,851,1,1672,1338,4
53259,2024-02-14 00:00:00,Laptop & Accessory,1,50232.25,50232.25,0,1092.13,1556,0,1791,1433,15
54243,2024-02-14 00:00:00,Mobile Phone,1,15406.62,15406.62,0,2269.66,1081,0,703,562,7
52588,2024-02-14 00:00:00,Laptop & Accessory,1,38240.91,38240.91,0,2460.68,1617,1,2389,1911,20
53640,2024-02-14 00:00:00,Laptop & Accessory,1,56698.42,56698.42,0,559.39,1410,1,1911,1529,16
54753,2024-02-14 00:00:00,Mobile Phone,1,54326.79,54326.79,0,1988.16,839,0,703,562,7
51606,2024-02-14 00:00:00,Laptop & Accessory,1,78094.46,78094.46,0,2082.44,2009,0,1314,1051,11
50891,2024-02-14 00:00:00,Fashion,3,1541.89,4625.67,1,152.18,1090,0,679,543,4
51539,2024-02-14 00:00:00,Fashion,2,3451.17,6902.34,0,139.82,1022,0,1188,950,7
50157,2024-02-14 00:00:00,Mobile Phone,1,12554.98,12554.98,0,2359.46,1155,0,1004,803,10
51850,2024-02-14 00:00:00,Laptop & Accessory,1,43418.81,43418.81,0,3107.28,1279,1,1911,1529,16
52237,2024-02-14 00:00:00,Laptop & Accessory,1,26770.14,26770.14,0,2943.1,1799,0,955,764,8
50653,2024-02-14 00:00:00,Fashion,4,1366.36,5465.44,0,408.67,1145,0,1357,1086,8
53039,2024-02-14 00:00:00,Others,2,3084.52,6169.04,0,29.57,585,0,553,443,7
51315,2024-02-14 00:00:00,Laptop & Accessory,1,66528,66528,0,1111.79,1347,1,2030,1624,17
52677,2024-02-14 00:00:00,Mobile Phone,1,29521.28,29521.28,0,800.32,1041,1,1306,1044,13
51427,2024-02-14 00:00:00,Laptop & Accessory,1,54440.18,54440.18,0,599.95,1195,0,836,669,7
54541,2024-02-14 00:00:00,Fashion,4,1225.64,4902.56,0,382.57,1296,0,848,679,5
50442,2024-02-14 00:00:00,Grocery,11,1672.89,18401.79,0,27.82,1148,0,418,334,1
53471,2024-02-14 00:00:00,Mobile,2,11266.99,22533.98,0,1426.74,283,0,351,281,10
53444,2024-02-14 00:00:00,Grocery,14,931.64,13042.96,1,11.63,1284,0,418,334,1
51149,2024-02-15 00:00:00,Fashion,1,1370.58,1370.58,0,281.4,1112,1,1527,1221,9
54120,2024-02-15 00:00:00,Laptop & Accessory,1,64213.2,64213.2,0,929.42,1220,0,955,764,8
50023,2024-02-15 00:00:00,Laptop & Accessory,1,72794.29,72794.29,1,910.86,1236,0,955,764,8
52137,2024-02-15 00:00:00,Mobile Phone,1,10384.95,10384.95,0,1173.41,740,0,603,482,6
51005,2024-02-15 00:00:00,Laptop & Accessory,1,41157.72,41157.72,1,1517.25,1436,0,1791,1433,15
54324,2024-02-15 00:00:00,Mobile,1,13873.44,13873.44,0,2146.27,328,0,245,196,7
51710,2024-02-15 00:00:00,Fashion,1,2381.29,2381.29,0,338,760,0,679,543,4
51537,2024-02-15 00:00:00,Laptop & Accessory,1,61435.21,61435.21,0,1787.62,1996,0,1433,1147,12
53855,2024-02-15 00:00:00,Mobile Phone,1,53169.19,53169.19,0,1353.23,926,0,603,482,6
53410,2024-02-15 00:00:00,Mobile Phone,1,13971.49,13971.49,1,2698.53,658,1,1306,1044,13
50472,2024-02-15 00:00:00,Laptop & Accessory,1,50743.57,50743.57,0,4196.93,1682,0,1433,1147,12
51405,2024-02-15 00:00:00,Mobile,1,41308.15,41308.15,0,1058.7,374,0,456,365,13
52040,2024-02-15 00:00:00,Mobile Phone,1,14699.53,14699.53,0,1310.43,866,1,1205,964,12
52971,2024-02-15 00:00:00,Laptop & Accessory,1,50261.09,50261.09,0,1946.81,1195,0,1194,955,10
55367,2024-02-15 00:00:00,Laptop & Accessory,1,69013.96,69013.96,1,1610.81,1684,0,836,669,7
55629,2024-02-15 00:00:00,Others,2,518.64,1037.28,0,68.22,515,1,712,569,9
50176,2024-02-15 00:00:00,Mobile Phone,1,32395.03,32395.03,0,1254.24,729,0,703,562,7
55481,2024-02-15 00:00:00,Mobile Phone,1,24996.52,24996.52,0,386.83,1053,0,1105,884,11
51962,2024-02-15 00:00:00,Mobile,1,27095.77,27095.77,0,404.26,301,0,210,168,6
52757,2024-02-15 00:00:00,Others,2,1258.96,2517.92,0,63.16,404,0,316,253,4
54880,2024-02-15 00:00:00,Mobile Phone,1,14331.94,14331.94,0,1993.27,840,0,703,562,7
50019,2024-02-15 00:00:00,Laptop & Accessory,1,80434.02,80434.02,0,2292.48,1838,0,1911,1529,16
51173,2024-02-15 00:00:00,Laptop & Accessory,1,55476.3,55476.3,0,1705.95,1491,0,1553,1242,13
54629,2024-02-15 00:00:00,Mobile Phone,1,44212.21,44212.21,0,574.35,822,0,703,562,7
54941,2024-02-15 00:00:00,Mobile Phone,1,18035.19,18035.19,0,1202.68,1036,0,803,643,8
50080,2024-02-15 00:00:00,Others,1,324.28,324.28,0,97.39,493,0,553,443,7
52406,2024-02-15 00:00:00,Fashion,2,2974.69,5949.38,1,391.58,892,0,679,543,4
55537,2024-02-15 00:00:00,Mobile,2,13798.29,27596.58,0,987.49,291,0,351,281,10
53174,2024-02-15 00:00:00,Mobile Phone,1,13021.92,13021.92,1,495.75,707,1,1306,1044,13
50807,2024-02-15 00:00:00,Mobile Phone,1,40774.8,40774.8,0,1353.66,697,1,904,723,9
53787,2024-02-15 00:00:00,Others,1,1937.3,1937.3,0,81.19,548,0,395,316,5
53168,2024-02-15 00:00:00,Grocery,11,1397.18,15368.98,0,26.31,770,0,836,669,2
52522,2024-02-15 00:00:00,Others,2,1334.45,2668.9,0,75.74,398,1,553,443,7
50343,2024-02-15 00:00:00,Others,3,249.69,749.07,0,59.73,349,0,395,316,5
51050,2024-02-15 00:00:00,Others,2,1263.95,2527.9,0,68.37,398,1,553,443,7
53223,2024-02-15 00:00:00,Grocery,7,234.33,1640.31,0,8.58,947,1,1254,1003,3
52531,2024-02-15 00:00:00,Laptop & Accessory,1,36277.53,36277.53,0,1952.1,1754,0,1314,1051,11
54139,2024-02-15 00:00:00,Grocery,2,1867.85,3735.7,0,31.62,1225,0,836,669,2
54912,2024-02-15 00:00:00,Mobile Phone,1,14012.95,14012.95,0,697.78,1025,0,1105,884,11
52943,2024-02-15 00:00:00,Mobile Phone,1,21046.54,21046.54,0,2462.98,1045,0,1205,964,12
53985,2024-02-15 00:00:00,Laptop & Accessory,1,57561.22,57561.22,0,3438.54,1661,1,2389,1911,20
50063,2024-02-15 00:00:00,Laptop & Accessory,1,44742.08,44742.08,0,3162.99,1653,0,1911,1529,16
54457,2024-02-15 00:00:00,Others,2,399.17,798.34,0,59.69,581,0,316,253,4
53241,2024-02-15 00:00:00,Mobile Phone,1,24156.11,24156.11,0,395.24,808,0,803,643,8
51099,2024-02-15 00:00:00,Mobile Phone,1,31497.02,31497.02,0,429.76,767,0,603,482,6
50473,2024-02-15 00:00:00,Laptop & Accessory,1,83064.07,83064.07,1,3193.07,1904,0,1433,1147,12
55239,2024-02-15 00:00:00,Mobile Phone,1,25166.55,25166.55,1,2112.19,894,0,803,643,8
53333,2024-02-15 00:00:00,Others,1,2996.31,2996.31,0,46.76,468,1,712,569,9
52378,2024-02-15 00:00:00,Mobile,1,24031.27,24031.27,0,962.78,231,1,351,281,10
52703,2024-02-15 00:00:00,Fashion,4,1834.84,7339.36,1,426.28,940,1,1188,950,7
55191,2024-02-16 00:00:00,Laptop & Accessory,1,63983.8,63983.8,0,3706.9,1563,0,1911,1529,16
52322,2024-02-16 00:00:00,Laptop & Accessory,1,68549.03,68549.03,0,1204.84,1271,1,1672,1338,14
53042,2024-02-16 00:00:00,Mobile,1,45501.47,45501.47,0,1953.34,279,1,386,309,11
53753,2024-02-16 00:00:00,Mobile Phone,1,38323.01,38323.01,0,301.09,922,0,803,643,8
55287,2024-02-16 00:00:00,Fashion,2,1313.67,2627.34,0,166.42,1273,0,679,543,4
52018,2024-02-16 00:00:00,Laptop & Accessory,1,36674.83,36674.83,0,3704.59,1273,0,955,764,8
53939,2024-02-16 00:00:00,Mobile,2,41230.59,82461.18,0,618.88,265,0,175,140,5
54508,2024-02-16 00:00:00,Mobile,2,34461.96,68923.92,0,855.67,386,0,316,253,9
51844,2024-02-16 00:00:00,Grocery,12,1263.31,15159.72,1,42.41,826,1,1672,1338,4
50039,2024-02-16 00:00:00,Laptop & Accessory,1,80014.27,80014.27,0,664.97,1703,0,1911,1529,16
51724,2024-02-16 00:00:00,Mobile,2,26015.37,52030.74,1,1713.35,264,1,351,281,10
55458,2024-02-16 00:00:00,Grocery,10,1680.62,16806.2,0,30.91,994,1,1672,1338,4
54863,2024-02-16 00:00:00,Laptop & Accessory,1,37804.4,37804.4,0,1753.57,1740,0,1075,860,9
54873,2024-02-16 00:00:00,Laptop & Accessory,1,65061.69,65061.69,1,3545.04,1496,1,2389,1911,20
51765,2024-02-16 00:00:00,Laptop & Accessory,1,53266.71,53266.71,0,2871.53,1539,0,1911,1529,16
50138,2024-02-16 00:00:00,Mobile Phone,1,27226.75,27226.75,0,1331.79,861,0,904,723,9
52042,2024-02-16 00:00:00,Laptop & Accessory,1,56198.66,56198.66,0,1130.96,1650,0,1791,1433,15
54514,2024-02-16 00:00:00,Laptop & Accessory,1,42233.3,42233.3,0,3522.54,1885,0,1672,1338,14
50358,2024-02-16 00:00:00,Fashion,1,3790.4,3790.4,0,403.02,1009,1,1357,1086,8
53908,2024-02-16 00:00:00,Laptop & Accessory,1,49803.53,49803.53,1,2044.61,1465,0,1433,1147,12
50230,2024-02-16 00:00:00,Laptop & Accessory,1,49650.08,49650.08,0,1333.94,1880,0,1433,1147,12
52075,2024-02-16 00:00:00,Mobile,1,25090.94,25090.94,0,1220.54,323,1,456,365,13
53317,2024-02-16 00:00:00,Others,3,2652.65,7957.95,0,11.51,568,1,712,569,9
53951,2024-02-16 00:00:00,Mobile Phone,1,22304.79,22304.79,0,363.76,907,1,1205,964,12
54182,2024-02-16 00:00:00,Mobile Phone,1,25483.03,25483.03,0,609.67,971,0,803,643,8
55235,2024-02-16 00:00:00,Laptop & Accessory,1,66519.56,66519.56,0,2990.27,1984,0,1314,1051,11
52813,2024-02-16 00:00:00,Others,2,3544.01,7088.02,0,42.56,433,1,633,506,8
55273,2024-02-16 00:00:00,Mobile,1,31269.1,31269.1,1,713.61,379,0,210,168,6
53227,2024-02-16 00:00:00,Grocery,4,937.72,3750.88,0,11.19,1170,0,418,334,1
51964,2024-02-16 00:00:00,Mobile Phone,1,41242.43,41242.43,0,712.01,1026,0,1105,884,11
51782,2024-02-16 00:00:00,Grocery,5,228.98,1144.9,0,3.46,779,0,418,334,1
50974,2024-02-16 00:00:00,Laptop & Accessory,1,38589,38589,0,881.89,1287,0,955,764,8
50539,2024-02-16 00:00:00,Mobile Phone,1,40597.39,40597.39,0,2540.07,834,0,1004,803,10
52583,2024-02-16 00:00:00,Mobile Phone,1,39536.21,39536.21,0,2593.27,769,0,703,562,7
54728,2024-02-16 00:00:00,Fashion,4,3356.8,13427.2,0,135.29,1030,0,848,679,5
50169,2024-02-16 00:00:00,Mobile Phone,1,32834.96,32834.96,0,1460.63,1146,0,1306,1044,13
54960,2024-02-16 00:00:00,Grocery,2,1200.2,2400.4,0,21.77,966,1,1254,1003,3
54743,2024-02-16 00:00:00,Grocery,9,1296.66,11669.94,0,18.75,1230,0,1254,1003,3
53046,2024-02-16 00:00:00,Mobile Phone,1,26158.64,26158.64,0,1408.72,865,0,1004,803,10
51411,2024-02-16 00:00:00,Laptop & Accessory,1,28689.77,28689.77,0,1449.58,1568,0,955,764,8
52278,2024-02-16 00:00:00,Mobile Phone,1,28351.42,28351.42,0,725.18,954,0,803,643,8
52965,2024-02-16 00:00:00,Mobile Phone,1,13284.66,13284.66,0,1214.05,1095,0,603,482,6
50213,2024-02-16 00:00:00,Laptop & Accessory,1,70366.41,70366.41,1,1518.68,1244,1,2269,1815,19
51931,2024-02-16 00:00:00,Laptop & Accessory,1,70968.81,70968.81,0,803.1,1303,0,1075,860,9
52629,2024-02-16 00:00:00,Grocery,7,1411.78,9882.46,0,18.18,926,0,836,669,2
55319,2024-02-16 00:00:00,Fashion,1,1857.53,1857.53,0,132.11,887,1,1527,1221,9
51374,2024-02-16 00:00:00,Grocery,2,1510.19,3020.38,1,48.78,827,1,1672,1338,4
53602,2024-02-16 00:00:00,Fashion,2,2020.62,4041.24,0,442.53,1088,1,1527,1221,9
50629,2024-02-16 00:00:00,Laptop & Accessory,1,70182.34,70182.34,0,692.83,1297,1,2030,1624,17
52200,2024-02-16 00:00:00,Grocery,3,655.25,1965.75,0,8.06,1224,0,418,334,1
53339,2024-02-16 00:00:00,Mobile Phone,1,46629.63,46629.63,0,1264.89,839,0,803,643,8
52271,2024-02-16 00:00:00,Mobile Phone,1,13023.06,13023.06,0,802.13,937,0,1004,803,10
53633,2024-02-16 00:00:00,Others,3,2999.19,8997.57,1,78.25,489,0,395,316,5
51494,2024-02-16 00:00:00,Mobile Phone,1,40736.1,40736.1,0,918.55,1003,1,1306,1044,13
54099,2024-02-16 00:00:00,Fashion,1,3173.53,3173.53,0,325.36,1225,0,848,679,5
50407,2024-02-16 00:00:00,Grocery,13,362.05,4706.65,0,24.08,1072,1,1672,1338,4
51664,2024-02-16 00:00:00,Others,1,1413.69,1413.69,0,40.63,427,0,474,380,6
53974,2024-02-17 00:00:00,Laptop & Accessory,1,72029.26,72029.26,0,665.66,1461,1,2150,1720,18
55115,2024-02-17 00:00:00,Mobile Phone,1,16422.81,16422.81,0,421.21,1120,0,1105,884,11
51078,2024-02-17 00:00:00,Grocery,2,1143.83,2287.66,0,8.86,1097,1,1672,1338,4
51121,2024-02-17 00:00:00,Mobile Phone,1,32380.78,32380.78,0,370.38,1070,0,904,723,9
54075,2024-02-17 00:00:00,Laptop & Accessory,1,53373.04,53373.04,0,3977.2,1817,0,2030,1624,17
52775,2024-02-17 00:00:00,Others,3,218.91,656.73,1,81.76,564,0,395,316,5
55067,2024-02-17 00:00:00,Mobile Phone,1,39485.6,39485.6,0,2480.26,701,0,703,562,7
53898,2024-02-17 00:00:00,Laptop & Accessory,1,64963.43,64963.43,1,2885.49,1721,0,1672,1338,14
52281,2024-02-17 00:00:00,Fashion,3,3929.45,11788.35,0,53.82,1103,0,509,407,3
50543,2024-02-17 00:00:00,Mobile,2,15007.02,30014.04,0,968.65,248,0,281,224,8
52086,2024-02-17 00:00:00,Laptop & Accessory,1,28178.67,28178.67,0,3107.86,1996,0,1075,860,9
54644,2024-02-17 00:00:00,Laptop & Accessory,1,40622.83,40622.83,0,1495.22,1887,0,955,764,8
54746,2024-02-17 00:00:00,Laptop & Accessory,1,44498.32,44498.32,0,861.22,1173,0,1314,1051,11
55269,2024-02-17 00:00:00,Grocery,6,1649.96,9899.76,0,40.26,794,1,1254,1003,3
55619,2024-02-17 00:00:00,Fashion,4,3065.59,12262.36,0,346.34,944,0,1018,814,6
52726,2024-02-17 00:00:00,Grocery,12,490.37,5884.44,0,7.79,932,1,1254,1003,3
50572,2024-02-17 00:00:00,Fashion,2,2270.89,4541.78,0,154.52,1307,0,679,543,4
50882,2024-02-17 00:00:00,Others,2,3792.23,7584.46,1,97.11,380,1,633,506,8
51361,2024-02-17 00:00:00,Laptop & Accessory,1,71811.29,71811.29,1,1027.29,1615,1,2269,1815,19
52248,2024-02-17 00:00:00,Fashion,2,3228.03,6456.06,0,47.86,886,1,1527,1221,9
51802,2024-02-17 00:00:00,Laptop & Accessory,1,31652.61,31652.61,0,855.26,1836,0,955,764,8
52706,2024-02-17 00:00:00,Laptop & Accessory,1,76686.91,76686.91,0,4037.62,1420,0,1553,1242,13
50091,2024-02-17 00:00:00,Fashion,2,1489.92,2979.84,0,394.34,960,0,679,543,4
51261,2024-02-17 00:00:00,Fashion,3,3904.84,11714.52,1,178.27,899,1,1188,950,7
51928,2024-02-17 00:00:00,Fashion,3,1956.94,5870.82,0,79.89,957,0,848,679,5
50007,2024-02-17 00:00:00,Laptop & Accessory,1,26121.81,26121.81,0,3811.7,1647,0,1672,1338,14
54113,2024-02-17 00:00:00,Mobile,1,38615.59,38615.59,0,2264.61,233,0,281,224,8
55158,2024-02-17 00:00:00,Mobile Phone,1,10322.14,10322.14,0,2574.52,714,1,904,723,9
51113,2024-02-17 00:00:00,Laptop & Accessory,1,64628.52,64628.52,0,3985.14,1778,0,955,764,8
54649,2024-02-17 00:00:00,Mobile Phone,1,54892.23,54892.23,0,545.73,1066,0,904,723,9
52244,2024-02-17 00:00:00,Others,1,618.88,618.88,0,28.71,377,0,237,190,3
55053,2024-02-17 00:00:00,Mobile Phone,1,14985.64,14985.64,0,2034.23,1056,0,904,723,9
54102,2024-02-17 00:00:00,Laptop & Accessory,1,65233.21,65233.21,1,1228.59,1949,0,2389,1911,20
53298,2024-02-17 00:00:00,Fashion,2,1790.67,3581.34,0,413.42,1197,0,1018,814,6
53133,2024-02-17 00:00:00,Laptop & Accessory,1,52622.93,52622.93,0,1248.46,1231,1,2389,1911,20
54807,2024-02-17 00:00:00,Others,3,3106.91,9320.73,0,84.95,438,0,316,253,4
51787,2024-02-17 00:00:00,Fashion,4,2414.7,9658.8,0,452.99,1227,0,509,407,3
54521,2024-02-17 00:00:00,Mobile Phone,1,21522.6,21522.6,1,1130.08,1012,0,1105,884,11
51516,2024-02-17 00:00:00,Grocery,12,1327.45,15929.4,1,39.61,1239,0,1254,1003,3
50854,2024-02-17 00:00:00,Laptop & Accessory,1,69849.1,69849.1,0,2200.58,1820,0,1911,1529,16
50159,2024-02-17 00:00:00,Laptop & Accessory,1,71268.77,71268.77,0,1513.41,1935,0,1553,1242,13
52507,2024-02-17 00:00:00,Mobile Phone,1,26746.02,26746.02,0,794.03,772,0,603,482,6
51638,2024-02-17 00:00:00,Mobile Phone,1,45208.41,45208.41,0,1127.29,951,1,1306,1044,13
52236,2024-02-17 00:00:00,Laptop & Accessory,1,65136.64,65136.64,0,3421.08,1741,0,1433,1147,12
51174,2024-02-17 00:00:00,Laptop & Accessory,1,52787.4,52787.4,1,2091.54,1356,0,1075,860,9
50784,2024-02-17 00:00:00,Mobile Phone,1,27467.18,27467.18,0,291.46,843,0,904,723,9
50803,2024-02-17 00:00:00,Laptop & Accessory,1,73924.58,73924.58,0,1794.95,1268,1,1672,1338,14
52246,2024-02-17 00:00:00,Fashion,1,2697.24,2697.24,0,25.27,1204,0,1357,1086,8
50229,2024-02-18 00:00:00,Mobile Phone,1,19613.58,19613.58,1,2189.85,949,0,803,643,8
54570,2024-02-18 00:00:00,Laptop & Accessory,1,76804.43,76804.43,0,744.98,1598,1,2389,1911,20
50901,2024-02-18 00:00:00,Mobile Phone,1,9925.36,9925.36,0,2586.55,833,0,1004,803,10
